SeriesName,CountryName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
CO2 emissions (metric tons per capita),Russian Federation,10.12729917,10.40068271,10.62712053,10.6696034,10.71590102,11.09064748,11.12062698,11.25352867,11.66912207,11.67245657,12.01450651,11.02385623,11.69434812,12.334881,12.78497902,12.39355647,11.85752777,..,..
CO2 emissions (metric tons per capita),Rwanda,0.069082708,0.067127217,0.06579461,0.063835885,0.06228939,0.059987701,0.059879992,0.05872593,0.0573555,0.058998654,0.055903024,0.057702041,0.057616483,0.063115492,0.068317457,0.072576777,0.074016446,..,..
CO2 emissions (metric tons per capita),Samoa,0.76315896,0.78086386,0.819042437,0.835469282,0.830662242,0.866893314,0.840956254,0.896731489,0.911211857,0.945486763,0.979060188,1.011854393,1.004360785,1.074707591,1.046639957,1.038064134,1.029788341,..,..
CO2 emissions (metric tons per capita),San Marino,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),Sao Tome and Principe,0.357305611,0.350816125,0.34393172,0.362500177,0.404944475,0.444868304,0.482598425,0.494808199,0.529354539,0.517109031,0.505299168,0.536698026,0.566490823,0.574250559,0.621562806,0.607752145,0.59433982,..,..
CO2 emissions (metric tons per capita),Saudi Arabia,10.445416,11.15870314,14.30027275,13.95135698,14.90013762,14.50905522,17.04060396,16.63381165,17.60654664,15.35597887,16.58299927,17.58961186,18.9053425,17.70230724,19.41950578,18.06835808,19.5292718,..,..
CO2 emissions (metric tons per capita),Senegal,0.364037156,0.383580706,0.398455815,0.427325303,0.433824209,0.46632215,0.477622832,0.516581423,0.409321364,0.436387428,0.417361598,0.365212359,0.599610304,0.629136954,0.577471339,0.596523237,0.608809117,..,..
CO2 emissions (metric tons per capita),Serbia,..,..,..,..,..,..,..,..,7.286928854,7.106397561,7.087822517,6.308347973,6.302577983,6.803677141,6.120600182,6.265110693,5.282521917,..,..
CO2 emissions (metric tons per capita),Seychelles,5.487989245,6.338925507,7.050966955,7.812504618,6.43848166,6.644640678,8.936853592,8.320210481,8.669030733,7.546775958,7.970272322,6.006792825,4.942709146,3.900126943,4.983296151,4.484430066,5.418677963,..,..
CO2 emissions (metric tons per capita),Sierra Leone,0.095177927,0.082630978,0.093195513,0.11993403,0.122795133,0.125535119,0.117970769,0.096561754,0.125395559,0.106680052,0.107654007,0.103438844,0.112416392,0.135882766,0.152292538,0.172170095,0.184925702,..,..
CO2 emissions (metric tons per capita),Singapore,12.37953887,12.64782052,12.16662434,11.97221516,11.3102312,7.566013727,6.833825574,7.116921432,6.997632098,4.342606098,7.466761968,11.21442253,10.96040878,8.72379742,6.846758465,10.31198193,10.30633191,..,..
CO2 emissions (metric tons per capita),Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.11345266,19.53355916,19.46132413,..,..
CO2 emissions (metric tons per capita),Slovak Republic,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.059022901,6.11280356,5.661581328,..,..
CO2 emissions (metric tons per capita),Slovenia,7.666612166,7.683327912,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.58644121,7.491602314,7.485854369,7.350637628,7.185481044,6.869551393,6.213686845,..,..
CO2 emissions (metric tons per capita),Small states,4.969215012,4.905408462,5.085260818,5.331753816,5.357868369,5.604629902,5.656718035,6.008241944,6.433580445,6.782116211,6.791176569,6.494569176,6.760315916,6.889107015,7.001142316,6.811132601,7.386813178,..,..
CO2 emissions (metric tons per capita),Solomon Islands,0.36609641,0.374427825,0.364381291,0.372018129,0.362266865,0.361144126,0.352039169,0.343377635,0.342765806,0.364512922,0.370714621,0.376591568,0.375183312,0.36696231,0.359033309,0.357906561,0.350449345,..,..
CO2 emissions (metric tons per capita),Somalia,0.060954325,0.056349195,0.053307232,0.054072605,0.061345646,0.060393455,0.058722876,0.057066117,0.055424186,0.055144875,0.052895892,0.051052401,0.050807075,0.048776172,0.047691373,0.046352865,0.045046723,..,..
CO2 emissions (metric tons per capita),South Africa,8.666630162,8.483046218,8.434118884,8.21052096,7.777428774,8.713374326,9.57809142,8.757510153,9.285908893,9.54462725,10.0241421,10.01102895,9.299811199,9.097011372,8.927862463,8.748063894,9.045270345,..,..
CO2 emissions (metric tons per capita),South Asia,0.800918357,0.833804101,0.851854677,0.847927659,0.847204334,0.868324557,0.900988332,0.936309586,0.983001449,1.043961633,1.134963126,1.229669093,1.207576015,1.270911264,1.362316291,1.355224977,1.461479556,..,..
CO2 emissions (metric tons per capita),South Asia (IDA & IBRD),0.800918357,0.833804101,0.851854677,0.847927659,0.847204334,0.868324557,0.900988332,0.936309586,0.983001449,1.043961633,1.134963126,1.229669093,1.207576015,1.270911264,1.362316291,1.355224977,1.461479556,..,..
CO2 emissions (metric tons per capita),South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.123043932,0.12958768,0.129749351,..,..
CO2 emissions (metric tons per capita),Spain,6.5022035,6.991264687,7.257824346,7.290748328,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.084398353,5.033824487,..,..
CO2 emissions (metric tons per capita),Sri Lanka,0.424715224,0.465003777,0.548821442,0.555600149,0.583769206,0.580517057,0.639646245,0.624637382,0.613546209,0.62813316,0.616008629,0.659832282,0.659254386,0.746750333,0.784926512,0.752460918,0.885545809,..,..
CO2 emissions (metric tons per capita),St. Kitts and Nevis,3.392535596,3.599589506,3.79840878,3.827266797,4.245577925,4.185896081,4.433636989,4.073522454,4.098455598,4.345921298,4.298517842,4.395845616,4.276800467,4.442198977,4.18360556,4.207094359,4.2989449,..,..
CO2 emissions (metric tons per capita),St. Lucia,2.010849768,2.055970149,2.102784981,2.290949364,2.04279464,2.232461344,2.192276165,2.239881745,2.216955752,2.301629525,2.340361659,2.251377016,2.33729285,2.341553914,2.3281208,2.31718661,2.307191321,..,..
CO2 emissions (metric tons per capita),St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),St. Vincent and the Grenadines,1.495042716,1.52961624,1.359432056,1.663916361,1.72930113,1.827577296,2.026732007,2.023284043,2.020255815,2.084917513,2.082663857,2.852965136,2.012715547,1.811013252,2.314347651,1.911992316,1.91134541,..,..
CO2 emissions (metric tons per capita),Sub-Saharan Africa,0.817939535,0.80301349,0.842805755,0.833790636,0.808912916,0.863406152,0.927793475,0.866986893,0.885591377,0.892815364,0.909482767,0.87196519,0.851302413,0.840615825,0.828399428,0.823403105,0.84079087,..,..
CO2 emissions (metric tons per capita),Sub-Saharan Africa (excluding high income),0.81735982,0.802329822,0.842052099,0.832963982,0.808244169,0.86274536,0.926903941,0.866177524,0.884751391,0.892114095,0.908742155,0.871440699,0.850885393,0.84032198,0.828005345,0.823059563,0.840365235,..,..
CO2 emissions (metric tons per capita),Sub-Saharan Africa (IDA & IBRD countries),0.817939535,0.80301349,0.842805755,0.833790636,0.808912916,0.863406152,0.927793475,0.866986893,0.885591377,0.892815364,0.909482767,0.87196519,0.851302413,0.840615825,0.828399428,0.823403105,0.84079087,..,..
CO2 emissions (metric tons per capita),Sudan,0.142910349,0.150670884,0.159133714,0.178055693,0.220598608,0.239590405,0.29422066,0.273950845,0.291193188,0.332724015,0.341440489,0.346451108,0.345245386,0.330142237,0.301083381,0.309100309,..,..,..
CO2 emissions (metric tons per capita),Suriname,4.568257648,4.554274812,4.64982959,4.958517185,3.241545284,3.161388154,3.164601017,3.197029338,3.461169486,3.460485967,3.772721626,3.845772052,4.565427302,3.704326087,4.205862474,3.534930143,3.634019433,..,..
CO2 emissions (metric tons per capita),Swaziland,1.183008141,1.185359243,1.11930647,1.066339089,1.041481872,0.957730055,0.940983678,0.921829179,0.906511654,0.934116514,0.946100473,0.885167383,0.862756819,0.855951971,0.96657875,0.85657624,0.928714992,..,..
CO2 emissions (metric tons per capita),Sweden,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.671420785,4.478182178,..,..
CO2 emissions (metric tons per capita),Switzerland,5.865651918,5.696073665,5.435484985,5.93984844,5.586512817,5.474267138,5.46256894,5.558350382,5.592175318,5.03057402,5.283044324,5.377973641,4.983428945,4.672038363,4.723574287,4.972835876,4.311562994,..,..
CO2 emissions (metric tons per capita),Syrian Arab Republic,3.222272358,3.269967106,3.11019717,2.909210224,2.286094179,3.116533908,2.869902336,2.767295899,2.832792448,3.385559965,3.329906217,2.993132594,2.930971337,2.727578225,2.190427547,1.839503237,1.598898459,..,..
CO2 emissions (metric tons per capita),Tajikistan,0.414705271,0.411982987,0.359844954,0.362230081,0.291759,0.315578655,0.381840267,0.356311539,0.37976621,0.452197973,0.397314921,0.328286153,0.33303078,0.300737249,0.366926485,0.425539775,0.620466725,..,..
CO2 emissions (metric tons per capita),Tanzania,0.078760064,0.076222488,0.077571471,0.089072224,0.099429793,0.102461402,0.114084492,0.139662291,0.148358699,0.140649177,0.141950648,0.132511808,0.154161892,0.170126457,0.194470623,0.220730008,0.221347372,..,..
CO2 emissions (metric tons per capita),Thailand,2.668098299,2.826760983,2.879232989,3.062483198,3.251318602,3.478810022,3.741227066,3.782433584,3.829104127,3.813655648,3.793534164,4.001129215,4.19478194,4.12138946,4.371765415,4.403807563,4.621860032,..,..
CO2 emissions (metric tons per capita),Timor-Leste,..,..,..,..,0.174652126,0.167921803,0.17659913,0.171474665,0.171351709,0.172163989,0.187072748,0.20819563,0.211508565,0.217131247,0.253604896,0.371540554,0.387014002,..,..
CO2 emissions (metric tons per capita),Togo,0.249219976,0.318393544,0.273713591,0.227404402,0.234622216,0.271382707,0.252435136,0.235507986,0.209173434,0.234790329,0.273159481,0.439659634,0.40600638,0.368935463,0.362450984,0.377480424,0.362696892,..,..
CO2 emissions (metric tons per capita),Tonga,0.906037988,1.127255587,0.972064191,0.892476499,1.035207291,1.175921194,1.095651654,1.125058145,1.262132581,1.110593316,1.174807048,1.274197907,1.126823319,0.981822007,1.013263332,1.079266672,1.143965892,..,..
CO2 emissions (metric tons per capita),Trinidad and Tobago,15.14674759,17.82508035,18.80084212,20.71293874,22.39795451,24.9111726,25.90556552,29.41666114,32.74891033,34.73295373,33.74358584,33.96978628,36.09293276,35.16208791,33.85500019,34.52003192,34.16324263,..,..
CO2 emissions (metric tons per capita),Tunisia,1.894994681,1.908769832,2.054068084,2.127344684,2.114849306,2.137553953,2.225984744,2.243217063,2.25498071,2.341262508,2.385393342,2.355950493,2.59965793,2.417981861,2.480445624,2.511904245,2.587059584,..,..
CO2 emissions (metric tons per capita),Turkey,3.271083925,3.159089218,3.417945943,3.030818158,3.157446333,3.306668817,3.364105462,3.496004,3.804564085,4.090076579,4.031511712,3.894702792,4.120214807,4.370560958,4.419487888,4.285300843,4.491479026,..,..
CO2 emissions (metric tons per capita),Turkmenistan,7.271723405,8.436478143,8.312221014,8.342198428,8.669547866,9.579940336,9.89530633,10.16657073,10.29329588,11.50743008,11.51416255,10.05213231,11.26148537,12.07317521,12.31489744,12.43613272,12.51729534,..,..
CO2 emissions (metric tons per capita),Turks and Caicos Islands,3.428104002,3.694917152,3.691675939,3.633391132,4.553812897,4.385988894,4.102445261,4.575431034,5.173757326,5.761696927,6.094874665,5.940915854,6.15228754,6.009391447,6.105824674,5.980971366,6.086487448,..,..
CO2 emissions (metric tons per capita),Tuvalu,0.788093703,0.784804708,0.778556263,0.771026072,1.141774779,1.126343811,1.111885992,1.097137728,0.723488212,1.074001757,1.063926499,1.053634709,0.696420093,0.690063982,1.025734266,1.016822257,1.008525853,..,..
CO2 emissions (metric tons per capita),Uganda,0.05609821,0.056408125,0.059491397,0.060784975,0.060598495,0.060049683,0.063048843,0.076053411,0.085871646,0.094460608,0.100754816,0.103166875,0.1155833,0.121524015,0.112110416,0.129674909,0.134656001,..,..
CO2 emissions (metric tons per capita),Ukraine,6.553863668,6.694721194,6.525618775,6.609491317,6.611440672,7.371051211,7.236767886,7.087901917,6.976804954,6.907396814,6.723649839,5.647810472,6.641349685,6.265962311,6.487602806,5.976641848,5.020747064,..,..
CO2 emissions (metric tons per capita),United Arab Emirates,28.7143215,26.22842771,35.67825923,30.49115342,24.15124891,28.55255307,27.70120802,25.36237265,23.63108943,22.43980121,22.82394719,21.90855608,19.44369027,19.07648878,19.81768422,18.95416379,23.30202251,..,..
CO2 emissions (metric tons per capita),United Kingdom,9.094403914,9.047636069,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.424423983,7.574622131,7.857836486,7.079297626,7.355898277,7.145844359,6.49744049,..,..
CO2 emissions (metric tons per capita),United States,19.5792362,19.72716951,20.17875051,19.63650507,19.61340408,19.56410453,19.65837118,19.59188523,19.09406652,19.21789784,18.46176387,17.15773779,17.44161513,16.97241709,16.30402162,16.31587885,16.49366613,..,..
CO2 emissions (metric tons per capita),Upper middle income,3.532584541,3.531912079,3.562867696,3.609414323,3.752208269,4.117447523,4.449135563,4.749256162,5.06074512,5.265567914,5.547397262,5.614114854,5.99757803,6.416174069,6.565327442,6.613771874,6.598864804,..,..
CO2 emissions (metric tons per capita),Uruguay,1.72760589,2.032224767,1.597638536,1.529798146,1.38844206,1.382717957,1.687830315,1.736680346,1.99585265,1.797408542,2.466682225,2.396863881,1.893043387,2.292941862,2.559619604,2.226235877,1.973150822,..,..
CO2 emissions (metric tons per capita),Uzbekistan,4.953827159,5.060750052,4.942262235,4.945160899,5.078720671,4.972777084,4.879862552,4.480783353,4.541206044,4.473745459,4.538017932,3.858171993,3.647048882,3.874800916,3.889733195,3.417442433,3.420722746,..,..
CO2 emissions (metric tons per capita),Vanuatu,0.453026202,0.465085886,0.455742099,0.464937398,0.434846048,0.423900806,0.287406377,0.28023117,0.222103674,0.450137075,0.423102867,0.52434517,0.512118327,0.545795073,0.459328848,0.42009228,0.594993239,..,..
CO2 emissions (metric tons per capita),"Venezuela, RB",7.099862305,7.204834895,6.224289682,6.917751409,7.60829582,7.426134418,5.763354322,6.163929271,6.223186002,5.806267233,6.364740177,6.289128331,6.513376914,6.00145924,6.649233468,6.066461313,6.025697582,..,..
CO2 emissions (metric tons per capita),Vietnam,0.629679947,0.622650871,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.24524342,1.386217823,1.495317559,1.641940299,1.73194832,1.601421114,1.640272617,1.83966563,..,..
CO2 emissions (metric tons per capita),Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),West Bank and Gaza,0.216594011,0.227865446,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877,0.543675272,0.584854657,..,..,..
CO2 emissions (metric tons per capita),World,4.047881617,3.984584121,4.035568347,4.078429641,4.085983021,4.2553001,4.41144348,4.525075938,4.632640265,4.66744408,4.75795418,4.657645641,4.829611024,4.969097104,4.997729827,4.98932047,4.971571568,..,..
CO2 emissions (metric tons per capita),"Yemen, Rep.",0.722061871,0.799527256,0.819163987,0.881349702,0.833251432,0.889142767,0.943264168,0.973808147,1.007359786,0.964139106,0.999238383,1.069059495,0.992601744,0.810900295,0.749446818,0.99688497,0.864834535,..,..
CO2 emissions (metric tons per capita),Zambia,0.232545217,0.176550927,0.173056761,0.176165741,0.178396946,0.18492339,0.182853857,0.18985881,0.185075705,0.151567338,0.165936264,0.186396423,0.194337299,0.205910778,0.249456851,0.26111253,0.288271141,..,..
CO2 emissions (metric tons per capita),Zimbabwe,1.198461534,1.312450366,1.139200872,1.01859752,0.957193478,0.843469121,0.74243951,0.832299256,0.796027923,0.741657876,0.573101063,0.405715639,0.552146242,0.66475077,0.529703431,0.775563675,0.779955845,..,..
Electric power consumption (kWh per capita),Afghanistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Albania,734.8499135,1414.703784,1449.647413,1351.230796,1578.165919,1469.264539,1797.525487,1722.07285,1218.360146,1213.124369,1617.744156,1835.684072,1943.343354,2205.70392,2118.327776,2533.252829,2309.366503,..,..
Electric power consumption (kWh per capita),Algeria,615.5776956,649.7839,680.1959744,705.9347934,727.6126435,783.0323588,800.7043079,886.9145764,858.9340106,890.8143527,943.7557434,863.0859736,1012.690836,1118.50881,1231.970092,1272.296024,1356.264554,..,..
Electric power consumption (kWh per capita),American Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Angola,72.62492939,71.53709967,75.05660874,82.43408541,85.75827128,95.4218969,87.03618776,108.6303766,143.9118833,132.6812806,171.8795813,188.9616674,206.3405781,207.0312589,219.3563555,280.402518,312.4760173,..,..
Electric power consumption (kWh per capita),Antigua and Barbuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Arab World,1425.258486,1476.670543,1509.812123,1573.005077,1641.178384,1711.669345,1758.499258,1832.830332,1932.4027,1987.110982,2053.188918,2110.76123,2286.73538,2322.213342,2360.619175,2416.282624,2489.220073,..,..
Electric power consumption (kWh per capita),Argentina,1957.585194,2023.735603,2078.28644,2109.496044,2003.437904,2167.719816,2279.29182,2392.893914,2357.952915,2438.089914,2752.090769,2708.936431,2847.256842,2901.273521,2974.695973,2943.869788,3052.381937,..,..
Electric power consumption (kWh per capita),Armenia,1308.592318,1307.535698,1297.568273,1269.235623,1236.36366,1320.495751,1440.372831,1521.504841,1639.682271,1772.894892,1669.062175,1661.021455,1726.264557,1807.634701,1893.528,1933.983962,1965.783733,..,..
Electric power consumption (kWh per capita),Aruba,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Australia,9783.442895,10036.45778,10193.91218,10636.37769,10813.12273,10434.87439,10554.81582,10458.45019,10490.48454,10972.89174,10749.11055,10791.5931,10726.92818,10627.29387,10410.12653,10225.6517,10077.83487,..,..
Electric power consumption (kWh per capita),Austria,6706.708677,6972.189816,7076.269483,7333.231953,7427.656445,7695.080037,7808.157792,7977.681597,8244.401952,8207.474739,8233.014833,7944.796096,8382.711154,8425.167753,8548.882199,8510.061178,8360.518991,..,..
Electric power consumption (kWh per capita),Azerbaijan,1936.939214,2022.485985,2040.47909,2106.470066,1996.708252,2235.459856,2281.947872,2388.388734,2552.286214,2118.210528,2040.760435,1620.38742,1603.431374,1705.424633,2052.650965,2092.536521,2202.393918,..,..
Electric power consumption (kWh per capita),"Bahamas, The",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Bahrain,21251.35652,20637.97532,20014.62503,20130.48546,20016.37765,19774.98713,18982.99448,21325.55378,21508.45042,20592.90022,18492.00154,17460.33219,18038.26695,17910.9405,17845.48272,18687.69533,19592.23195,..,..
Electric power consumption (kWh per capita),Bangladesh,86.16983278,94.27287554,101.4886293,111.69426,119.2746738,125.4576704,160.2533607,170.6812527,190.9154645,199.8311925,201.2488571,219.2420592,239.8305315,257.6343732,274.8719582,292.7500271,310.3912261,..,..
Electric power consumption (kWh per capita),Barbados,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Belarus,3016.287615,3005.364257,2996.309475,3009.402482,3000.745625,3063.056939,3174.053092,3245.372088,3365.981865,3393.908536,3481.743517,3298.703607,3563.637766,3628.45729,3697.397484,3648.32146,3679.97884,..,..
Electric power consumption (kWh per capita),Belgium,7913.05858,7944.129807,8247.677113,8267.187216,8311.892679,8411.900657,8576.223497,8509.997073,8683.671285,8614.679503,8521.49674,7903.955479,8393.949623,8021.909269,7973.224172,7972.946352,7709.123078,..,..
Electric power consumption (kWh per capita),Belize,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Benin,44.8204208,51.92000478,58.11285283,61.46904228,68.26224876,64.6228902,70.32254435,73.78894982,75.0891821,79.71811485,86.35244953,87.87320679,95.44246988,91.53558018,93.12211948,96.75693349,100.2263892,..,..
Electric power consumption (kWh per capita),Bermuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Bhutan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Bolivia,408.6588837,421.9872336,419.808737,420.7676803,434.3984898,441.9766595,452.1763062,482.170169,513.0699811,545.3614934,534.4872397,553.657088,604.3409709,637.4063673,663.3457707,705.4628613,752.6870217,..,..
Electric power consumption (kWh per capita),Bosnia and Herzegovina,1766.971472,1826.758298,2021.925789,2059.775928,2082.998416,2223.4588,2311.382342,2379.460166,2375.731188,2375.463699,2979.063391,2883.444311,3141.519643,3318.635949,3437.859766,3414.147965,3365.67394,..,..
Electric power consumption (kWh per capita),Botswana,1034.962941,1017.141391,1098.742146,1169.274076,1220.818752,1309.620864,1428.391816,1419.833047,1455.760896,1503.854443,1518.225644,1716.768979,1539.556477,1477.083992,1714.437507,2060.599284,1748.615334,..,..
Electric power consumption (kWh per capita),Brazil,1804.247783,1827.705392,1891.970822,1742.485696,1800.517134,1875.323158,1948.408598,2007.27743,2063.097317,2157.437342,2218.883587,2185.745263,2361.055941,2416.462848,2485.588137,2551.407985,2601.365506,..,..
Electric power consumption (kWh per capita),British Virgin Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Brunei Darussalam,7753.225028,7373.831174,7544.089713,7179.882217,7371.701546,8548.653184,8594.721339,8462.090383,8432.140446,8616.458236,8593.230886,8843.792669,8809.711266,8776.360171,9223.310686,9841.859823,10242.7958,..,..
Electric power consumption (kWh per capita),Bulgaria,3932.401784,3613.367267,3673.606871,3859.090025,3853.819004,3997.902596,3971.822736,4165.180392,4366.912765,4523.322878,4674.503151,4483.747139,4560.414917,4863.691441,4761.912583,4639.706323,4708.927458,..,..
Electric power consumption (kWh per capita),Burkina Faso,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Burundi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Cabo Verde,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Cambodia,26.64312415,30.20960925,32.75085634,36.52497369,50.33744689,51.5049882,55.72831589,66.76613263,80.74517705,100.6091165,114.6211569,127.9612054,144.3173892,165.1546862,207.2834659,221.5980997,271.4332395,..,..
Electric power consumption (kWh per capita),Cameroon,174.8192765,180.0308638,178.0122002,167.8798019,157.6635358,170.0393767,195.7653248,189.7731992,250.117852,258.3799668,272.0155405,269.8051686,266.3429224,261.1541552,252.1536583,257.1145769,280.6666791,..,..
Electric power consumption (kWh per capita),Canada,16385.40196,16625.3869,16990.57839,16807.14499,16959.60079,17191.15419,17235.41178,16912.47834,16508.67863,16683.69014,16378.14227,15450.87955,15269.5726,15642.96775,15320.59425,15718.33057,15541.50446,..,..
Electric power consumption (kWh per capita),Caribbean small states,..,..,2767.646418,2808.139176,2863.120233,3090.373353,3064.076605,3219.431642,3249.973181,3084.385622,2662.617013,2701.493376,2828.908512,2919.373833,2889.193007,..,..,..,..
Electric power consumption (kWh per capita),Cayman Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Central African Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Central Europe and the Baltics,3337.966575,3280.369184,3343.03081,3426.25819,3450.190101,3583.732181,3671.985179,3735.009268,3883.794765,3979.838553,4043.958924,3836.001039,4012.710424,4096.894084,4093.459357,4075.34293,4115.630201,..,..
Electric power consumption (kWh per capita),Chad,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Channel Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),Chile,2190.121869,2406.58722,2512.325102,2640.7952,2738.479234,2906.983,3072.347694,3102.483523,3229.269099,3347.262169,3347.568969,3307.655714,3320.415734,3600.344819,3827.439178,3903.972414,3911.649265,..,..
Electric power consumption (kWh per capita),China,870.6172223,913.963448,992.9433847,1076.549121,1194.856295,1379.484632,1585.838782,1782.312153,2039.01466,2325.926769,2446.369055,2612.45662,2943.589954,3298.003913,3474.988062,3773.405384,3927.0445,..,..
Electric power consumption (kWh per capita),Colombia,874.444252,810.6877073,829.3989416,850.4251723,858.6206682,862.5182615,898.3441057,895.8168431,947.1270942,974.3868628,974.2203965,1049.978201,1077.984569,1121.391104,1149.963818,1287.202426,1289.569693,..,..
Electric power consumption (kWh per capita),Comoros,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),"Congo, Dem. Rep.",93.41995051,95.2097367,96.63018532,95.61035839,89.79496569,90.27042267,88.24491554,89.51356855,101.8339826,105.3107968,101.2694156,106.8588427,104.7219202,108.0889103,112.2520723,117.0984931,108.5823312,..,..
Electric power consumption (kWh per capita),"Congo, Rep.",107.2675222,66.95694095,92.69228301,101.6344141,112.1161782,111.6339412,102.6227319,114.3012977,122.5807543,122.2258381,131.9423099,141.053273,136.5493323,143.8153845,208.9195256,207.3076254,197.2859935,..,..
Electric power consumption (kWh per capita),Costa Rica,1326.123004,1449.052062,1521.102204,1499.70051,1572.89666,1658.761053,1694.754144,1736.411509,1838.333418,1900.688619,1903.371661,1858.402683,1901.31301,1898.717393,1956.974914,1954.572082,1957.930248,..,..
Electric power consumption (kWh per capita),Cote d'Ivoire,183.5116282,172.9423132,171.5751975,180.2213971,175.2798215,173.5923058,173.1328681,171.8448915,182.2514958,187.9393843,196.7382682,201.7418821,216.4074491,198.1784334,236.1965437,234.4499159,276.1485663,..,..
Electric power consumption (kWh per capita),Croatia,2649.633415,2753.623188,2855.851785,2898.648649,3092.342342,3157.657658,3325.523767,3475.911751,3635.810811,3737.601443,3877.995033,3711.607698,3813.679311,3900.601361,3819.280253,3754.268698,3714.382988,..,..
Electric power consumption (kWh per capita),Cuba,1043.013271,1078.037416,1135.440746,1155.584988,1183.187945,1191.741845,1173.610477,1152.756855,1223.416691,1296.391169,1314.882711,1323.926753,1290.826274,1318.666686,1364.066144,1419.274709,1434.032704,..,..
Electric power consumption (kWh per capita),Curacao,6769.477823,7000.028689,7291.199761,7222.174867,7282.999884,7521.02019,7571.241207,7613.070072,7243.041936,7323.540845,7149.712092,7423.399372,7471.268233,7379.119677,5062.858345,4934.274681,4797.670436,..,..
Electric power consumption (kWh per capita),Cyprus,3097.818432,3178.014146,3373.314138,3455.235025,3703.301855,3918.221592,3946.912639,4099.612906,4238.127075,4377.124635,4554.519709,4577.096667,4585.626371,4239.732939,4035.021875,3587.738745,3624.895753,..,..
Electric power consumption (kWh per capita),Czech Republic,5604.80954,5493.85153,5703.816739,5892.172595,5894.233119,6074.849142,6230.398228,6357.421095,6528.53015,6518.217413,6489.126257,6139.35206,6348.424398,6298.727678,6304.571923,6284.790806,6258.891037,..,..
